here,worst_riskclass_l3m,no_daysarrs1_29_evr,capo_enqs_ever_cb,no_guarantors_mdi,worst_accstatus_l12m,customer_marital_status,no_daysarrs90_119_evr,no_daysarrs0_l3m,customer_employment_type,curbal_ugx,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,Uganda_CS_Scr
0.188391185,20,0,7, ,30,M,0,1,0,239778191,68,71,52,71,67,66,66,57,66,61,645
0.675335026,20,10,3, ,60,M,0,1,0,172104600,68,51,57,71,49,66,66,57,66,61,612
0.874948549, , , , , , , , , , ,58,57,65,71,58,58,58,57,58,66,606
0.826633124,20,11,1, ,60,M,1,1,2,40655922,68,51,57,71,49,66,58,57,66,61,604
0.422211452,20,21,1, ,60,M,0,1,0,5313161,68,43,57,71,49,66,66,57,66,62,605
0.152452061,20,4,1, ,60,M,0,1,0,9008118,68,55,57,71,49,66,66,57,66,62,617
0.169149973,20,1,1, ,60,M,0,1,0,24181892,68,61,57,71,49,66,66,57,66,61,622
0.170454221,0,5, , ,60,M,3,0, ,39084982,67,55,65,71,49,66,54,57,58,61,603
0.68144287,20,8, , ,60,M,0,1,0,18116071,68,51,65,71,49,66,66,57,66,61,620
0.194029176,20,1,1, ,30,M,0,1,0,183223744,68,61,57,71,67,66,66,57,66,61,640
0.14590446,20,30, , ,60,M,0,1,0,3629893,68,43,65,71,49,66,66,57,66,62,613
0.613900243,20,4,2, ,30,S,0,1, ,70927855,68,55,57,71,67,67,66,57,58,61,627
0.634847614,0,6,3, ,60,M,1,0,0,6372082,67,51,57,71,49,66,58,57,66,62,604
0.610284969,30,8,3,0,60,S,0,0, ,39090758,45,51,57,72,49,67,66,57,58,61,583
0.834526713,20,0, , ,30,M,0,1, ,8053295,68,71,65,71,67,66,66,57,58,62,651
0.459220003,20,2,1,0,30,S,0,1, ,14071880,68,57,57,72,67,67,66,57,58,61,630
0.575810133,60,11,1, ,60,S,1,0, ,29052563,25,51,57,71,49,67,58,57,58,61,554
0.440132478,20,9, , ,60,O,0,1, ,13134395,68,51,65,71,49,54,66,57,58,61,600
0.04299044,20,1,3, ,30,S,0,1, ,24258031,68,61,57,71,67,67,66,57,58,61,633
0.743388508,20,3,1, ,60,S,0,0,0,19204814,68,57,57,71,49,67,66,57,66,61,619
0.145492042,20,8,1, ,30,M,0,1,1,31725784,68,51,57,71,67,66,66,57,66,61,630
0.988537851,20,0,3, ,30,M,0,1, ,16194357,68,71,57,71,67,66,66,57,58,61,642
0.571462736,20,0,1, ,30,S,0,1,0,19511345,68,71,57,71,67,67,66,57,66,61,651
0.407866454,20,1,1, ,60,M,0,1,0,157296861,68,61,57,71,49,66,66,57,66,61,622
0.221848223,20,0,1, ,30,M,0,1,0,43410924,68,71,57,71,67,66,66,57,66,61,650
0.242253729,20,0,1, ,30,M,0,1, ,12777662,68,71,57,71,67,66,66,57,58,61,642
0.81478999,20,3,2, ,60,S,0,1,0,19238768,68,57,57,71,49,67,66,57,66,61,619
0.56192294,20,2,1, ,60,S,0,1,0,95019411,68,57,57,71,49,67,66,57,66,61,619
0.706627749,20,8,6, ,30,M,0,1,0,36254774,68,51,52,71,67,66,66,57,66,61,625
0.16651426,20,2, , ,30,M,0,1,0,8968002,68,57,65,71,67,66,66,57,66,62,645
0.039035269,20,20,14,0,60,M,0,2,0,66734573,68,43,52,72,49,66,66,57,66,61,600
0.253945371,20,8, , ,60,M,0,0,0,71170154,68,51,65,71,49,66,66,57,66,61,620
0.335270963,0,3,3, ,70,M,1,0,0,29250278,67,57,57,71,49,66,58,57,66,61,609
0.442843479,20,8,7, ,60,S,0,8,0,211064402,68,51,52,71,49,67,66,68,66,61,619
0.146685428,20,0,5, ,30,M,0,1,0,141584859,68,71,52,71,67,66,66,57,66,61,645
0.569378798, , , , , , , , , , ,58,57,65,71,58,58,58,57,58,66,606
0.165833759,20,1,2, ,30,S,0,2, ,694424435,68,61,57,71,67,67,66,57,58,61,633
0.958344029,20,1,2, ,30,S,0,2, ,694424435,68,61,57,71,67,67,66,57,58,61,633
0.743783011,20,0,3, ,30,M,0,1,0,14190793,68,71,57,71,67,66,66,57,66,61,650
0.72282919,20,32,7, ,60,M,1,0,0,91545523,68,43,52,71,49,66,58,57,66,61,591
0.944693321,20,0,1, ,30,M,0,2,0,200164675,68,71,57,71,67,66,66,57,66,61,650
0.422597515,20,0, , ,30,M,0,1,0,15427522,68,71,65,71,67,66,66,57,66,61,658
0.989513607,20,6,2, ,60,S,0,3,0,186171929,68,51,57,71,49,67,66,68,66,61,624
0.800167964,20,83,4, ,60,M,2,6,0,138468426,68,43,57,71,49,66,56,68,66,61,605
0.774125026,20,4,3, ,60,?,0,1,0,101291007,68,55,57,71,49,54,66,57,66,61,604
0.515019014,20,5,13, ,60,M,2,0,0,167627484,68,55,52,71,49,66,56,57,66,61,601
0.749916308,20,1,1, ,30,O,0,1,0,111117386,68,61,57,71,67,54,66,57,66,61,628
0.193299505, , , , , , , , , , ,58,57,65,71,58,58,58,57,58,66,606
0.687822265,20,2,3, ,30,S,0,1,0,79388225,68,57,57,71,67,67,66,57,66,61,637
0.11243249,20,0, , ,30,M,0,1, ,36053410,68,71,65,71,67,66,66,57,58,61,650
0.61848048,60,2,1, ,60,M,1,0,0,266002419,25,57,57,71,49,66,58,57,66,61,567
0.80719593,20,0, , ,30,S,0,1, ,287404640,68,71,65,71,67,67,66,57,58,61,651
0.272440579,20,11,2, ,30,M,0,1,0,36141072,68,51,57,71,67,66,66,57,66,61,630
0.352089857,20,8,2, ,60,S,0,0, ,40823094,68,51,57,71,49,67,66,57,58,61,605
0.027547682,30,27,2, ,60,O,0,2,2,34185904,45,43,57,71,49,54,66,57,66,61,569
0.75558491,20,0,2, ,30,S,0,1,0,68472283,68,71,57,71,67,67,66,57,66,61,651
0.004931484,20,2,2, ,60,S,0,0, ,68718879,68,57,57,71,49,67,66,57,58,61,611
0.728142286,20,2,3, ,30,M,0,0,0,62939682,68,57,57,71,67,66,66,57,66,61,636
0.168058896,20,1,1, ,30,M,0,0,0,44512023,68,61,57,71,67,66,66,57,66,61,640
0.989785486,20,11,2, ,60,S,0,1,0,35430082,68,51,57,71,49,67,66,57,66,61,613
0.972460101,20,2,2, ,30,M,0,3,2,84721171,68,57,57,71,67,66,66,68,66,61,647
0.844735378,20,46,3, ,60,M,0,0,0,375605702,68,43,57,71,49,66,66,57,66,61,604
0.40064598,20,0,2, ,30,S,0,1,0,22945114,68,71,57,71,67,67,66,57,66,61,651
0.946824804,60,12,9,0,60,M,3,0,0,51075278,25,43,52,72,49,66,54,57,66,61,545
0.234706411,20,0,1, ,30,M,0,1,0,74451693,68,71,57,71,67,66,66,57,66,61,650
0.552352375,20,12,4, ,30,M,1,1,0,12975428,68,43,57,71,67,66,58,57,66,61,614
0.812174828,20,6,10, ,60,S,0,0,0,320110418,68,51,52,71,49,67,66,57,66,61,608
0.743344916,20,2,1, ,30,M,0,4,1,319463217.5,68,57,57,71,67,66,66,68,66,61,647
0.853787386,20,2,4, ,60,M,0,4,2,86172014.3,68,57,57,71,49,66,66,68,66,61,629
0.163955089,20,0,1, ,30,?,0,1,0,31819050,68,71,57,71,67,54,66,57,66,61,638
0.11122608,20,0,1, ,30,M,0,1,0,80007350,68,71,57,71,67,66,66,57,66,61,650
0.795673036,20,0,2, ,30,S,0,1,0,10637190,68,71,57,71,67,67,66,57,66,61,651
0.762097711,20,1,2, ,60,M,0,0,0,42476694,68,61,57,71,49,66,66,57,66,61,622
0.44686075,30,30,1, ,60,M,3,0,0,262508490,45,43,57,71,49,66,54,57,66,61,569
0.213143862,20,8,1, ,60,M,0,1, ,13161266,68,51,57,71,49,66,66,57,58,61,604
0.41129913,20,0,1, ,30,M,0,1, ,56572145,68,71,57,71,67,66,66,57,58,61,642
0.90485817,20,0,1, ,30,S,0,1,0,12536473,68,71,57,71,67,67,66,57,66,61,651
0.830980683,30,55,13, ,60,M,1,5,0,839253466.9,45,43,52,71,49,66,58,68,66,61,579
0.496908476,20,0,1, ,30,M,0,1,0,27562169,68,71,57,71,67,66,66,57,66,61,650
0.997396112,40,14,1, ,60,C,2,0, ,37087550,25,43,57,71,49,54,56,57,58,61,531
0.272518314,20,7,13,0,60,M,0,4,0,73662158,68,51,52,72,49,66,66,68,66,61,619
0.367975844,20,0,5,0,30,M,0,1,0,68334793,68,71,52,72,67,66,66,57,66,61,646
0.70969386,20,8,2, ,60,S,0,0,0,61784041,68,51,57,71,49,67,66,57,66,61,613
0.908936982,20,1,1, ,60,M,0,0,0,44989024,68,61,57,71,49,66,66,57,66,61,622
0.770565347,20,3,3, ,60,S,0,1,0,66848463,68,57,57,71,49,67,66,57,66,61,619
0.251508028,20,0,2, ,30,S,0,1,0,25880908,68,71,57,71,67,67,66,57,66,61,651
0.562242101,20,9,1, ,60,M,0,0, ,25267046,68,51,57,71,49,66,66,57,58,61,604
0.985307846,20,2, , ,60,S,0,1, ,9743689,68,57,65,71,49,67,66,57,58,62,620
0.922717262,20,1,7, ,30,S,0,0,0,125737830,68,61,52,71,67,67,66,57,66,61,636
0.233366772,20,0,2, ,30,M,0,1,0,45275895,68,71,57,71,67,66,66,57,66,61,650
0.189302565,20,8, , ,60,M,0,1,0,3537665,68,51,65,71,49,66,66,57,66,62,621
0.765569511,20,1,5, ,30,S,0,0, ,144127137,68,61,52,71,67,67,66,57,58,61,628
0.17528841,20,21,1, ,60,M,0,0, ,34768998,68,43,57,71,49,66,66,57,58,61,596
0.330125154,20,7, , ,60,M,0,0,0,162469276,68,51,65,71,49,66,66,57,66,61,620
0.009811177,20,2,2, ,30,M,0,1,0,34830309,68,57,57,71,67,66,66,57,66,61,636
0.953137566,20,64, , ,30,S,0,1, ,149746245,68,43,65,71,67,67,66,57,58,61,623
0.43007149,20,9,6, ,60,M,1,2,2,190532618,68,51,52,71,49,66,58,57,66,61,599
0.991637802,20,0,1,1,30,M,0,1,0,22295229,68,71,57,53,67,66,66,57,66,61,632
0.294340812,20,0,2, ,30,M,0,1, ,73575907,68,71,57,71,67,66,66,57,58,61,642
0.925553333,20,0,3, ,30,M,0,2, ,394747025,68,71,57,71,67,66,66,57,58,61,642
0.466579668,20,0,1, ,30,M,0,1, ,65968493,68,71,57,71,67,66,66,57,58,61,642
0.062139326,20,2,1, ,30,S,0,1, ,91909008,68,57,57,71,67,67,66,57,58,61,629
0.704320713,20,5,5,0,30,M,0,1,0,6548819,68,55,52,72,67,66,66,57,66,62,631
0.110888075,20,24,1, ,60,M,0,1,0,47387115,68,43,57,71,49,66,66,57,66,61,604
0.744838955,20,1,3, ,60,M,0,1,0,13118453,68,61,57,71,49,66,66,57,66,61,622
0.735898165,20,0,2,0,30,S,0,1,0,18740668,68,71,57,72,67,67,66,57,66,61,652
0.527285155,20,0,3, ,30,M,0,1, ,205816967,68,71,57,71,67,66,66,57,58,61,642
0.924437323,40,2,1, ,60,S,1,0, ,30418520,25,57,57,71,49,67,58,57,58,61,560
0.21060512,20,0,2, ,30,M,0,1,0,20586880,68,71,57,71,67,66,66,57,66,61,650
0.763099518,20,1,2, ,30,S,0,1, ,57610169,68,61,57,71,67,67,66,57,58,61,633
0.964255584,20,5,4, ,60,S,0,1, ,60667829,68,55,57,71,49,67,66,57,58,61,609
0.867561294,20,11,5,0,60,O,0,2,1,13270586,68,51,52,72,49,54,66,57,66,61,596
0.767580723,20,6,6, ,60,M,0,0,0,28255995,68,51,52,71,49,66,66,57,66,61,607
0.51348304,20,14,6, ,60,M,1,0,0,99012803,68,43,52,71,49,66,58,57,66,61,591
0.30451765,20,3, , ,60,M,0,1,0,7314425,68,57,65,71,49,66,66,57,66,62,627
0.637216378,20,0,1, ,30,M,0,1,0,84197940,68,71,57,71,67,66,66,57,66,61,650
0.032191332,20,0, , ,30,S,0,1,0,0,68,71,65,71,67,67,66,57,66,66,664
0.153491231,20,8, , ,60,M,0,1,0,0,68,51,65,71,49,66,66,57,66,66,625
0.894894965,20,0,1, ,30,M,0,2,0,32932063,68,71,57,71,67,66,66,57,66,61,650
0.789535355,20,19,3, ,60,S,0,1,0,57748651,68,43,57,71,49,67,66,57,66,61,605
0.785640219,20,4,1, ,30,S,0,1,0,12848338,68,55,57,71,67,67,66,57,66,61,635
0.09132502,20,1,3, ,30,M,0,1,0,11633549,68,61,57,71,67,66,66,57,66,61,640
0.568941373,20,10,1, ,60,S,0,2,0,8068147,68,51,57,71,49,67,66,57,66,62,614
0.569418421,20,6,2, ,60,M,7,0,0,12763482,68,51,57,71,49,66,54,57,66,61,600
0.408912176,20,0,2, ,60,S,0,1, ,36697090,68,71,57,71,49,67,66,57,58,61,625
0.04944581,20,16,2, ,60,M,3,1, ,20732881,68,43,57,71,49,66,54,57,58,61,584
0.091803192,20,0,3, ,30,M,0,1, ,4025643,68,71,57,71,67,66,66,57,58,62,643
0.800428156,20,21,1, ,60,M,0,1, ,48102542,68,43,57,71,49,66,66,57,58,61,596
0.273881959,60,1,1, ,60,M,2,0, ,11295290,25,61,57,71,49,66,56,57,58,61,561
0.819742672,20,0,4, ,30,S,0,1,0,19246064,68,71,57,71,67,67,66,57,66,61,651
0.189715118,20,12,2, ,30,M,0,0,0,12330640,68,43,57,71,67,66,66,57,66,61,622
0.824604754,20,18,4, ,60,M,0,1,0,198838283,68,43,57,71,49,66,66,57,66,61,604
0.597929883,20,4,2, ,30,S,0,1, ,77964437,68,55,57,71,67,67,66,57,58,61,627
0.677962491,20,0, , ,30,S,0,1,0,7764203,68,71,65,71,67,67,66,57,66,62,660
0.07615894,20,28,2, ,60,M,0,1,0,36806681,68,43,57,71,49,66,66,57,66,61,604
0.237929623,60,9,2, ,60,?,1,0, ,42381457,25,51,57,71,49,54,58,57,58,61,541
0.589987094,20,4,2, ,60,M,0,0,0,16786777,68,55,57,71,49,66,66,57,66,61,616
0.345752842,20,2,4, ,30,M,0,5,1,41587257,68,57,57,71,67,66,66,68,66,61,647
0.759901747,20,2,1, ,60,M,0,1,0,48390817,68,57,57,71,49,66,66,57,66,61,618
0.802995021,20,1,1, ,30,S,0,1,0,56603218,68,61,57,71,67,67,66,57,66,61,641
0.019582686,20,0,4, ,30,M,0,1, ,9070157,68,71,57,71,67,66,66,57,58,62,643
0.862866833,20,1,2,26,30,S,0,1,1,1206100,68,61,57,53,67,67,66,57,66,64,626
0.616307492,20,0,5, ,30,M,0,5,2,69424667,68,71,52,71,67,66,66,68,66,61,656
0.891042937,20,4,2, ,60,S,0,1,0,92340346,68,55,57,71,49,67,66,57,66,61,617
0.989362231,20,16,2, ,60,M,0,1,2,113559857,68,43,57,71,49,66,66,57,66,61,604
0.269660911,60,1, , ,60,S,1,0, ,21126939,25,61,65,71,49,67,58,57,58,61,572
0.190961982,20,16,7, ,30,M,0,1,0,188213665,68,43,52,71,67,66,66,57,66,61,617
0.737125519,20,7,1, ,60,M,0,1,0,32907359,68,51,57,71,49,66,66,57,66,61,612
0.900624864,20,22,9,0,60,M,1,5,2,64305289,68,43,52,72,49,66,58,68,66,61,603
0.543176037,30,19,3, ,60,M,0,1,0,231433487,45,43,57,71,49,66,66,57,66,61,581
0.849132275,30,3,3, ,60,M,0,0,0,102318334,45,57,57,71,49,66,66,57,66,61,595
0.626160877,30,22,5,0,60,M,0,0,2,12196889,45,43,52,72,49,66,66,57,66,61,577
0.822332254,20,19,2, ,60,S,0,1,0,86916407,68,43,57,71,49,67,66,57,66,61,605
0.548565195,20,6,2, ,60,M,0,1,0,101692848,68,51,57,71,49,66,66,57,66,61,612
0.279162177,20,0,3,5,30,M,0,1,0,27923875,68,71,57,53,67,66,66,57,66,61,632
0.637086184,20,6,3, ,60,M,0,1,0,106147537,68,51,57,71,49,66,66,57,66,61,612
0.611924021,20,0,4, ,30,M,0,1,0,93375624,68,71,57,71,67,66,66,57,66,61,650
0.470488116,20,4,5, ,60,M,0,1,0,10919174,68,55,52,71,49,66,66,57,66,61,611
0.873921414,20,3,1, ,60,S,0,1, ,12353292,68,57,57,71,49,67,66,57,58,61,611
0.250116593,20,2,2, ,60,S,0,0,0,13717064,68,57,57,71,49,67,66,57,66,61,619
0.453536273,20,19,4,0,60,S,0,1,0,191570772,68,43,57,72,49,67,66,57,66,61,606
0.737780304,20,0,3,0,30,M,0,1,0,14453664,68,71,57,72,67,66,66,57,66,61,651
0.010541383,60,5,0, ,60,M,1,0,0,12811390,25,55,75,71,49,66,58,57,66,61,583
0.677596253,20,2,3, ,60,M,0,1,0,49191923,68,57,57,71,49,66,66,57,66,61,618
0.764649063,20,8,2, ,60,M,0,1,0,6917291,68,51,57,71,49,66,66,57,66,62,613
0.010796927,20,1,1, ,30,O,0,1,0,18047593,68,61,57,71,67,54,66,57,66,61,628
0.996216254,20,1,9, ,30,M,0,9,0,13237242.24,68,61,52,71,67,66,66,68,66,61,646
0.745208156,20,14,7,0,60,S,0,5,0,103830960,68,43,52,72,49,67,66,68,66,61,612
0.322041963,20,5,1, ,60,S,0,1,0,55101218,68,55,57,71,49,67,66,57,66,61,617
0.508314889,20,6,4, ,30,S,0,1, ,59686723,68,51,57,71,67,67,66,57,58,61,623
0.685573431,20,4,2, ,60,M,0,1,0,29391687,68,55,57,71,49,66,66,57,66,61,616
0.226047869,60,8, , ,60,S,2,0,0,9528086,25,51,65,71,49,67,56,57,66,62,569
0.69586561,20,1,2,2,30,M,0,1, ,45496866,68,61,57,53,67,66,66,57,58,61,614
0.190877196,20,0,1, ,30,M,0,1,0,57123593,68,71,57,71,67,66,66,57,66,61,650
0.884828882,20,0,1, ,30,M,0,0,0,12868291,68,71,57,71,67,66,66,57,66,61,650
0.438351538,20,37,1, ,60,S,2,0, ,49168811,68,43,57,71,49,67,56,57,58,61,587
0.590974887,60,2,2,0,60,M,1,0,0,5938459,25,57,57,72,49,66,58,57,66,62,569
0.266979106,30,4,1, ,60,S,0,0,0,8358762,45,55,57,71,49,67,66,57,66,62,595
0.350589947,20,0,1, ,30,O,0,1,0,12476271,68,71,57,71,67,54,66,57,66,61,638
0.332473476,20,19,1, ,60,M,0,1,0,36880867,68,43,57,71,49,66,66,57,66,61,604
0.025709255,20,10,6, ,30,M,0,1,0,46311903,68,51,52,71,67,66,66,57,66,61,625
0.806441197,20,4,3, ,60,S,0,1, ,7466772,68,55,57,71,49,67,66,57,58,62,610
0.131307538,20,1,1,1,60,M,0,1,0,19701425,68,61,57,53,49,66,66,57,66,61,604
0.583285283,20,0,5, ,30,M,0,1,0,185920509,68,71,52,71,67,66,66,57,66,61,645
0.806054146,20,11, , ,60,S,0,1,0,6669208,68,51,65,71,49,67,66,57,66,62,622
0.190168554,20,1,1, ,60,M,0,1,1,116433695,68,61,57,71,49,66,66,57,66,61,622
0.336914246,20,0,1, ,30,S,0,1,0,8918421,68,71,57,71,67,67,66,57,66,62,652
0.938690656,20,0,1, ,30,S,0,1,0,14768005,68,71,57,71,67,67,66,57,66,61,651
0.409843889,20,0,1, ,30,S,0,1,0,21640453,68,71,57,71,67,67,66,57,66,61,651
0.052408567,20,0,1,0,30,S,0,1,0,28846987,68,71,57,72,67,67,66,57,66,61,652
0.636226781,60,1,1, ,60,S,1,0,0,4881702,25,61,57,71,49,67,58,57,66,62,573
0.964281794,20,0,1, ,30,O,0,0,0,20231000,68,71,57,71,67,54,66,57,66,61,638
0.35728053,20,0,2, ,30,M,0,1,0,81957212,68,71,57,71,67,66,66,57,66,61,650
0.374308182,20,21,4, ,60,O,1,1,2,179126729,68,43,57,71,49,54,58,57,66,61,584
0.313139813,20,1,5, ,30,S,0,0, ,45160487,68,61,52,71,67,67,66,57,58,61,628
0.0853724,20,0,1, ,30,S,0,1, ,37316080,68,71,57,71,67,67,66,57,58,61,643
0.806778796,20,3,1,4,60,M,0,1,2,57006394,68,57,57,53,49,66,66,57,66,61,600
0.869087543,20,8,2,1,60,S,0,1, ,26561903,68,51,57,53,49,67,66,57,58,61,587
0.098654173,20,8,4,0,60,S,0,1,0,13665171,68,51,57,72,49,67,66,57,66,61,614
0.994988692,20,2,2, ,20,M,1,0, ,2365738,68,57,57,71,68,66,58,57,58,63,623
0.039671354,20,1,2, ,30,M,0,1,0,15195231,68,61,57,71,67,66,66,57,66,61,640
0.868158972,20,2,2, ,60,M,0,1,0,9753494,68,57,57,71,49,66,66,57,66,62,619
0.733782506,20,0,1, ,30,S,0,1,0,9306578,68,71,57,71,67,67,66,57,66,62,652
0.14766053,20,0,1, ,30,M,0,1,0,35158981,68,71,57,71,67,66,66,57,66,61,650
0.676334145,20,0,2, ,60,?,0,1, ,53177188,68,71,57,71,49,54,66,57,58,61,612
0.992668282,20,3,1, ,60,S,0,1,0,20580892,68,57,57,71,49,67,66,57,66,61,619
0.505028518,20,10,4, ,60,S,0,0,0,94495286,68,51,57,71,49,67,66,57,66,61,613
0.598952333,20,0, , ,30,M,0,1,0,4074044,68,71,65,71,67,66,66,57,66,62,659
0.780010064,20,0,2,0,30,S,0,1,0,13891638,68,71,57,72,67,67,66,57,66,61,652
0.953042089,20,1,1, ,60,M,0,0,0,15419086,68,61,57,71,49,66,66,57,66,61,622
0.049596533,60,30, , ,60,M,5,0,0,136102340,25,43,65,71,49,66,54,57,66,61,557
0.854096053,20,0,3, ,30,S,0,1, ,95187920,68,71,57,71,67,67,66,57,58,61,643
0.53593564,20,3,5,0,60,M,1,1,2,56112181,68,57,52,72,49,66,58,57,66,61,606
0.261067125,20,0,1, ,30,M,0,1, ,4912263,68,71,57,71,67,66,66,57,58,62,643
0.082815179,30,8,1, ,60,M,0,0,0,14666827,45,51,57,71,49,66,66,57,66,61,589
0.756651283,20,1, , ,60,M,0,1,0,30945378,68,61,65,71,49,66,66,57,66,61,630
0.443073133,20,4,5, ,60,M,0,1,0,200899241,68,55,52,71,49,66,66,57,66,61,611
0.511766943,20,6,2, ,30,M,0,1,0,80094044,68,51,57,71,67,66,66,57,66,61,630
0.37926825,20,8,4, ,60,S,0,1, ,58122753,68,51,57,71,49,67,66,57,58,61,605
0.628798715,20,7,2, ,60,S,0,1,0,115615564,68,51,57,71,49,67,66,57,66,61,613
0.76605612,20,1,4, ,30,S,0,1,0,71104920,68,61,57,71,67,67,66,57,66,61,641
0.145079647,20,4,8, ,60,M,0,1,0,397831561,68,55,52,71,49,66,66,57,66,61,611
0.830429603,20,0,1, ,30,M,0,1, ,5920069,68,71,57,71,67,66,66,57,58,62,643
0.410748102,20,6,3, ,60,M,0,1,0,17579949,68,51,57,71,49,66,66,57,66,61,612
0.016132214,20,1,3, ,60,S,0,1,0,25951128,68,61,57,71,49,67,66,57,66,61,623
0.209839294,20,0,1, ,30,S,0,1,0,10273659,68,71,57,71,67,67,66,57,66,61,651
0.850306291,20,1,1, ,60,O,0,0,0,9254474,68,61,57,71,49,54,66,57,66,62,611
0.092945184,20,0,1, ,30,S,0,1,0,72542384,68,71,57,71,67,67,66,57,66,61,651
0.014573897,20,23,1, ,30,M,0,1,0,16052919,68,43,57,71,67,66,66,57,66,61,622
0.096829062,20,8,2, ,60,M,0,1,0,156528088,68,51,57,71,49,66,66,57,66,61,612
0.705084195,20,3,4, ,60,M,0,1, ,10316039,68,57,57,71,49,66,66,57,58,61,610
0.573764712,20,0,5, ,30,S,0,0,0,94668341,68,71,52,71,67,67,66,57,66,61,646
0.420150703,20,3,5, ,60,S,0,1, ,93627491,68,57,52,71,49,67,66,57,58,61,606
0.38771237,20,4,1, ,30,S,0,1, ,10910617,68,55,57,71,67,67,66,57,58,61,627
0.598843359,20,3,2, ,60,S,0,1, ,32466252,68,57,57,71,49,67,66,57,58,61,611
0.254760239,20,0,2,0,30,S,0,0,0,8190067,68,71,57,72,67,67,66,57,66,62,653
0.371507524,20,0,4, ,30,M,0,0,0,150908462,68,71,57,71,67,66,66,57,66,61,650
0.62586734,20,9,3, ,60,S,0,0,0,93914302,68,51,57,71,49,67,66,57,66,61,613
0.738925475,20,0,2, ,30,M,0,1,0,69534882,68,71,57,71,67,66,66,57,66,61,650
0.359504895,20,8,1, ,30,M,0,1,0,7112329,68,51,57,71,67,66,66,57,66,62,631
0.845126168,20,18,7, ,30,S,0,1,0,220313647,68,43,52,71,67,67,66,57,66,61,618
0.97213745,20,2,1, ,30,M,0,1,0,14490227,68,57,57,71,67,66,66,57,66,61,636
0.923802434,30,9,2, ,60,S,0,0,0,38078334,45,51,57,71,49,67,66,57,66,61,590
0.004739206,20,4,4, ,30,S,0,1,0,0,68,55,57,71,67,67,66,57,66,66,640
0.960489632,20,0,1, ,30,M,0,1,0,18482832,68,71,57,71,67,66,66,57,66,61,650
0.195247549,0,5, , ,60,M,1,0, ,3959023,67,55,65,71,49,66,58,57,58,62,608
0.347976541,20,5, , ,30,S,0,1,0,7242072,68,55,65,71,67,67,66,57,66,62,644
0.863885507,20,2,2, ,30,S,0,1, ,44295065,68,57,57,71,67,67,66,57,58,61,629
0.894823631,20,0,2, ,30,M,0,1,0,42662934,68,71,57,71,67,66,66,57,66,61,650
0.123548356,20,0,1, ,30,O,0,1,0,67023587,68,71,57,71,67,54,66,57,66,61,638
0.59124312,20,1,1, ,60,M,0,0,0,18021619,68,61,57,71,49,66,66,57,66,61,622
0.826125574,20,0,2, ,30,S,0,1,0,4673495,68,71,57,71,67,67,66,57,66,62,652
0.508332526,20,0,2, ,30,M,0,1,0,215630995,68,71,57,71,67,66,66,57,66,61,650
0.195512439,20,0,2, ,30,M,0,0,0,91501609,68,71,57,71,67,66,66,57,66,61,650
0.921149418,20,4,6,0,30,M,0,1,0,0,68,55,52,72,67,66,66,57,66,66,635
0.695490393,20,9,6,0,60,S,0,2,0,15809737,68,51,52,72,49,67,66,57,66,61,609
0.007871479,20,17,1, ,60,M,0,1,0,42702731,68,43,57,71,49,66,66,57,66,61,604
0.982896366,30,27,1, ,60,S,0,0,0,41741503.47,45,43,57,71,49,67,66,57,66,61,582
0.468577734,60,7, , ,60,M,2,0, ,19203399,25,51,65,71,49,66,56,57,58,61,559
0.823303349,20,0,1, ,30,S,0,1, ,36895129,68,71,57,71,67,67,66,57,58,61,643
0.443111695,20,1,4, ,30,M,0,1, ,36849966,68,61,57,71,67,66,66,57,58,61,632
0.22825152,20,0,5, ,30,M,0,1,0,167129999,68,71,52,71,67,66,66,57,66,61,645
0.182046329,20,0,3, ,30,M,0,1,0,179867504,68,71,57,71,67,66,66,57,66,61,650
0.591438687,20,9,2, ,60,M,0,5,0,22676504,68,51,57,71,49,66,66,68,66,61,623
0.339896525,20,6,2, ,60,M,0,1,0,12224729,68,51,57,71,49,66,66,57,66,61,612
0.206950303,20,1,1, ,30,M,0,1, ,27368382,68,61,57,71,67,66,66,57,58,61,632
0.464049319,20,9,1, ,60,S,0,1, ,43612371,68,51,57,71,49,67,66,57,58,61,605
0.443806318,20,12,1, ,30,M,0,1,0,108278020,68,43,57,71,67,66,66,57,66,61,622
0.471315193,20,1,2, ,30,M,1,1,0,222082465,68,61,57,71,67,66,58,57,66,61,632
0.378054079,20,5,5,1,60,S,0,3,2,27351918.67,68,55,52,53,49,67,66,68,66,61,605
0.487538891,20,1,1, ,30,M,0,1,0,57726702,68,61,57,71,67,66,66,57,66,61,640
0.926226573,20,0,5, ,30,M,0,1,0,269221986,68,71,52,71,67,66,66,57,66,61,645
0.346301978,20,3,1, ,60,M,0,0,0,30468902,68,57,57,71,49,66,66,57,66,61,618
0.512702959,20,0,2, ,60,M,0,1,0,36479949,68,71,57,71,49,66,66,57,66,61,632
0.8333257,20,2,2, ,30,S,0,1,0,68579330,68,57,57,71,67,67,66,57,66,61,637
0.262843363,20,4,2,0,30,M,0,0,0,307352601,68,55,57,72,67,66,66,57,66,61,635
0.367914307, , , , , , , , , , ,58,57,65,71,58,58,58,57,58,66,606
0.548519169,20,20,6, ,60,S,0,0,0,228578701,68,43,52,71,49,67,66,57,66,61,600
